"Gene_Symbol","ENTREZ_GENE_ID","FoldChanges"
"AQP11",282679,0.803270481
"AQP12A",375318,1.220897681
"AQP12B",653437,1.220897681
"AQP2",359,1.028181748
"AQP3",360,1.558461743
"AQP4",361,1.066261118
"AQP5",362,1.070639032
"AQP6",363,1.058406366
"AQP7",364,0.990252469
"AQP8",343,0.981295339
"AQP9",366,1.008785149
"AQR",9716,0.86228104
"AR",367,0.989453363
"ARAF",369,1.011075167
"ARAP1",116985,1.03631471
"ARAP2",116984,0.781257531
"ARAP3",64411,1.088957516
"ARC",23237,1.275303932
"ARCN1",372,0.550923266
"ARD1A",8260,0.757590023
"ARD1B",84779,1.029093056
"AREG",374,0.965923807
"AREGB",727738,0.944918947
"ARF1",375,1.029231118
"ARF3",377,0.957217924
"ARF4",378,0.600691603
"ARF5",381,0.393356402
"ARF6",382,0.888657844
"ARFGAP1",55738,0.905642964
"ARFGAP2",84364,0.606686743
"ARFGAP3",26286,0.637876075
"ARFGEF1",10565,0.783496326
"ARFGEF2",10564,0.842153799
"ARFIP1",27236,0.765545271
"ARFIP2",23647,1.003594724
"ARFRP1",10139,0.910476901
"ARG1",383,0.987609735
"ARG2",384,0.551591229
"ARGLU1",55082,0.894629356
"ARHGAP1",392,1.081694532
"ARHGAP10",79658,1.177528977
"ARHGAP11A",9824,0.909029108
"ARHGAP12",94134,0.639338596
"ARHGAP15",55843,0.972568504
"ARHGAP17",100129892,0.955603114
"ARHGAP18",93663,1.552716526
"ARHGAP19",84986,0.863590358
"ARHGAP20",57569,0.879101448
"ARHGAP21",57584,3.574761736
"ARHGAP22",58504,0.937607392
"ARHGAP23",57636,1.019607813
"ARHGAP24",83478,0.889789447
"ARHGAP25",9938,1.036462707
"ARHGAP26",23092,0.988874383
"ARHGAP27",201175,1.114445896
"ARHGAP27",201176,1.114445896
"ARHGAP28",79822,1.011993228
"ARHGAP29",9411,0.940823218
"ARHGAP30",257106,1.017830143
"ARHGAP4",393,1.152383145
"ARHGAP5",394,0.913055763
"ARHGAP6",395,1.070739422
"ARHGAP8",23779,1.07015005
"ARHGAP9",64333,1.308277749
"ARHGDIA",396,0.989599522
"ARHGDIB",397,1.091613415
"ARHGDIG",398,0.722947172
"ARHGEF1",9138,1.561097831
"ARHGEF10",9639,1.105704258
"ARHGEF10L",55160,1.337395736
"ARHGEF11",9826,0.921690322
"ARHGEF12",23365,1.070003615
"ARHGEF15",22899,1.272528568
"ARHGEF16",27237,1.130713293
"ARHGEF17",9828,0.770957165
"ARHGEF18",23370,1.187289871
"ARHGEF19",128272,0.904268554
"ARHGEF2",9181,1.139223441
"ARHGEF3",50650,0.707740642
"ARHGEF4",50649,0.911422987
"ARHGEF5",7984,1.226849168
"ARHGEF6",9459,0.582096938
"ARHGEF7",8874,1.018319252
"ARHGEF9",23229,0.692593487
"ARID1A",8289,0.908620447
"ARID1B",57492,0.92489114
"ARID2",196528,1.155561599
"ARID3A",1820,1.072547074
"ARID3B",10620,1.292794406
"ARID4A",5926,0.741338148
"ARID4B",51742,1.087153187
"ARID5A",10865,1.199404296
"ARID5B",84159,0.967217061
"ARIH1",25820,0.93611786
"ARIH2",10425,0.817874491
"ARL1",400,0.812644637
"ARL10",285598,1.108781353
"ARL11",115761,0.991066806
"ARL13B",200894,0.808889276
"ARL14",80117,1.016776926
"ARL15",54622,0.903821558
"ARL16",339231,0.662257356
"ARL17",51326,0.961196476
"ARL17",641522,0.961196476
"ARL17P1",51326,0.997327136
"ARL17P1",641522,0.997327136
"ARL2",29907,0.951193254
"ARL2BP",23568,1.32033645
"ARL3",403,0.803240169
"ARL4A",10124,1.180094798
"ARL4C",10123,1.146348881
"ARL4D",379,0.957577823
"ARL5A",26225,1.023009343
"ARL5B",221079,0.937266696
"ARL5C",390790,1.051477738
"ARL6",84100,0.736324001
"ARL6IP1",23204,0.601619291
"ARL6IP4",51329,0.682109093
"ARL6IP5",10550,0.51247192
"ARL6IP6",151188,1.070385845
"ARL8A",127829,1.144356957
"ARL8B",55207,0.612705523
"ARL9",132946,0.820525245
"ARMC1",55156,0.943143548
"ARMC10",83787,0.83787468
"ARMC2",84071,0.803601052
"ARMC3",219681,1.056134068
"ARMC4",55130,0.940145013
"ARMC5",79798,0.94310826
"ARMC6",93436,0.88867631
"ARMC7",79637,1.010047432
"ARMC8",25852,0.794605208
"ARMC9",80210,0.824604385
"ARMCX1",51309,0.671290828
"ARMCX2",9823,0.31457224
"ARMCX3",51566,0.960293446
"ARMCX4",158947,0.880555039
"ARMCX5",64860,0.722658495
"ARMCX6",54470,0.976318862
"ARMET",7873,0.779265867
"ARMETL1",441549,0.972237753
"ARNT",405,0.918015948
"ARNT2",9915,0.973192943
"ARNTL",406,1.106290295
"ARNTL2",56938,0.870552152
"ARP11",653857,0.935116675
"ARPC1A",10552,0.130650169
"ARPC1B",10095,1.315972975
"ARPC2",10109,1.120731034
"ARPC3",10094,0.337467251
"ARPC4",10093,0.645255751
"ARPC5",10092,0.953367326
"ARPC5L",81873,0.928016764
"ARPM1",84517,0.949410052
"ARPP-19",10776,0.576424279
"ARPP-21",10777,0.925869707
"ARPP-21",100130503,0.925869707
"ARR3",407,1.060639871
"ARRB1",408,1.177461082
"ARRB2",409,0.901223629
"ARRDC1",92714,1.03958258
"ARRDC2",27106,1.010445153
"ARRDC3",57561,0.526766069
"ARRDC4",91947,0.521401231
"ARS2",51593,1.077372176
"ARSA",410,0.95821426
"ARSB",411,0.979942623
"ARSD",414,1.020975833
"ARSE",415,1.032412131
"ARSF",416,0.906911982
"ARSG",22901,1.071734471
"ARSI",340075,1.082430685
"ARSJ",79642,1.016719599
"ARSK",153642,1.355091826
"ART1",417,1.068352583
"ART3",419,1.044730514
"ART4",420,1.245349911
"ART5",116969,1.086584415
"ARTN",9048,1.085848278
"ARV1",64801,0.798068099
"ARVCF",421,1.091357476
"ARX",170302,1.217747572
"AS3MT",57412,0.906231297
"ASAH1",427,0.828655511
"ASAH2B",653308,0.793462916
"ASAM",79827,1.078283934
"ASAP1",50807,1.294600736
"ASAP2",8853,0.767972128
"ASAP3",55616,0.838729957
"ASB1",51665,0.768637172
"ASB10",136371,1.112512974
"ASB11",140456,0.996283851
"ASB12",142689,1.849348916
"ASB13",79754,0.5578807
"ASB14",142686,1.124163133
"ASB15",142685,0.976730513
"ASB16",92591,1.210638944
"ASB17",127247,0.957714132
"ASB2",51676,1.066484652
"ASB3",51130,0.709350139
"ASB4",51666,0.949014375
"ASB5",140458,0.954443727
"ASB6",140459,1.051527831
"ASB7",140460,1.20502612
"ASB8",140461,0.821218843
"ASB9",140462,1.04103887
"ASCC1",51008,0.743586263
"ASCC2",84164,0.632762849
"ASCC3",10973,0.652575401
"ASCL1",429,1.103998787
"ASCL2",430,0.995279617
"ASCL3",56676,1.087929618
"ASF1A",25842,0.855173918
"ASF1B",55723,0.981796873
"ASGR1",432,0.971718695
"ASGR2",433,1.198432731
"ASH1L",55870,1.280160978
"ASH2L",9070,0.60257326
"ASIP",434,1.054493476
"ASL",435,0.944979139
"ASMT",438,0.940660651
"ASMTL",8623,0.756386826
"ASMTL",100133977,0.756386826
"ASNA1",439,0.761260743
"ASNS",440,0.648628766
"ASNSD1",54529,0.510624515
"ASPA",443,0.500495818
"ASPG",374569,1.125598183
"ASPH",444,0.968111628
"ASPHD1",253982,0.827066903
"ASPHD2",57168,1.294595876
"ASPM",259266,0.957057395
"ASPN",54829,1.028342931
"ASPRV1",151516,1.071243753
"ASPSCR1",79058,1.017610544
"ASRGL1",80150,0.727940593
"ASS1",445,0.669316178
"ASTE1",28990,0.923452542
"ASTN1",460,0.514475811
"ASTN2",23245,0.903456538
"ASXL1",171023,1.140946361
"ASXL2",55252,1.033185393
"ASXL3",80816,1.138656149
"ASZ1",136991,1.033170973
"ATAD1",84896,0.462409439
"ATAD2",29028,1.047262559
"ATAD2B",54454,0.853227658
"ATAD3A",55210,1.074883311
"ATAD3A",219293,1.074883311
"ATAD3B",55210,1.074595108
"ATAD3B",83858,1.074595108
"ATAD3B",732419,1.074595108
"ATAD3C",55210,1.045294218
"ATAD3C",219293,1.045294218
"ATAD3C",732419,1.045294218
"ATAD4",79170,0.999100399
"ATAD5",79915,1.110457006
"ATCAY",85300,0.660584512
"ATE1",11101,1.03710057
"ATF1",466,1.294093371
"ATF2",1386,0.929504117
"ATF3",467,1.083540989
"ATF4",468,0.609464124
"ATF5",22809,1.073159848
"ATF6",22926,1.204269652
"ATF6B",1388,1.065093614
"ATF7",11016,1.011216767
"ATF7IP",55729,1.151098448
"ATF7IP2",80063,0.700764412
"ATG10",83734,0.956785928
"ATG12",9140,1.427815236
"ATG16L1",55054,0.785568696
"ATG16L2",89849,1.220404196
"ATG2A",23130,1.09821617
"ATG2B",55102,0.90659175
"ATG3",64422,0.72715861
"ATG4A",115201,0.745381757
"ATG4B",23192,0.926393918
"ATG4C",84938,0.75738813
"ATG4D",84971,1.254567967
"ATG5",9474,0.732492913
"ATG7",10533,0.813274697
"ATG9A",79065,0.595391033
"ATG9B",285973,1.085855184
"ATHL1",80162,1.156939939
"ATIC",471,0.444180763
"ATL1",51062,0.768681338
"ATL2",64225,1.01392518
"ATL3",25923,0.876165403
"ATM",472,1.109594021
"ATMIN",23300,0.752318878
"ATN1",1822,1.149042068
"ATOH1",474,1.258888743
"ATOH7",220202,0.766625392
"ATOH8",84913,1.190264659
"ATOX1",475,0.612686417
"ATP10A",57194,1.103917913
"ATP10B",23120,0.957443329
"ATP10D",57205,0.88470638
"ATP11A",23250,1.089348608
"ATP11B",23200,1.055135645
"ATP11C",286410,1.117312443
"ATP12A",479,1.129947585
"ATP13A1",57130,0.972314918
"ATP13A2",23400,1.019987763
"ATP13A3",79572,1.214780899
"ATP13A4",84239,1.034357074
"ATP13A5",344905,1.203745702
"ATP1A1",476,0.720013034
"ATP1A2",477,0.833853044
"ATP1A3",478,0.503642983
"ATP1A4",480,0.977400082
"ATP1B1",481,1.657731122
"ATP1B2",482,1.656317541
"ATP1B3",483,0.967968231
"ATP1B4",23439,0.956242897
"ATP2A1",487,1.060663937
"ATP2A2",488,1.080238607
"ATP2A3",489,0.984841578
"ATP2B1",490,1.185235905
"ATP2B2",491,1.0110841
"ATP2B2",100134286,1.0110841
"ATP2B3",492,0.867486238
"ATP2B4",493,1.273032877
"ATP2C1",27032,0.885034882
"ATP2C2",9914,0.952413565
"ATP4A",495,1.140531177
"ATP4B",496,1.026009551
"ATP5A1",498,0.734780381
"ATP5B",506,0.253423704
"ATP5C1",509,0.434349602
"ATP5D",513,0.729322053
"ATP5E",514,0.862810451
"ATP5F1",515,0.312331353
"ATP5G1",516,0.575691173
"ATP5G2",517,0.81999886
"ATP5G3",518,0.436465616
"ATP5H",10476,0.73212955
"ATP5I",521,0.733965127
"ATP5J",522,0.510805696
"ATP5J2",9551,0.699641939
"ATP5L",10632,0.511229939
"ATP5O",539,0.719036846
"ATP5S",27109,0.958805235
"ATP5SL",55101,1.027417698
"ATP6",440552,1.573724601
"ATP6AP1",537,0.445222829
"ATP6AP2",10159,1.125095546
"ATP6V0A1",535,0.731812311
"ATP6V0A2",23545,1.134001885
"ATP6V0A4",50617,1.146689666
"ATP6V0B",533,0.42042132
"ATP6V0C",527,0.881389366
"ATP6V0D1",9114,0.380804906
"ATP6V0D2",245972,0.986624324
"ATP6V0E1",8992,0.794598188
"ATP6V0E2",155066,0.631836608
"ATP6V1A",523,0.668191771
"ATP6V1B1",525,1.008627277
"ATP6V1B2",526,0.236436864
"ATP6V1C1",528,0.630194798
"ATP6V1C2",245973,1.072278923
"ATP6V1D",51382,0.681397866
"ATP6V1E1",529,0.342746798
"ATP6V1E2",90423,0.893738412
"ATP6V1F",9296,0.632513018
"ATP6V1G1",9550,0.894152989
"ATP6V1G2",534,0.331592888
"ATP6V1G3",127124,1.102278576
"ATP6V1H",51606,1.452231073
"ATP7A",538,0.984497387
"ATP7B",540,0.643761139
"ATP8A1",10396,0.881382243
"ATP8A2",51761,0.598453181
"ATP8B1",5205,1.525454342
"ATP8B2",57198,0.935290756
"ATP8B3",148229,1.008477063
"ATP8B4",79895,0.71138598
"ATP9A",10079,1.108219312
"ATP9B",374868,1.166731503
"ATPAF1",64756,0.726843007
"ATPAF2",91647,1.16371765
"ATPBD4",89978,0.969930215
"ATPGD1",57571,0.874153159
"ATPIF1",93974,0.59594337
"ATR",545,0.552106638
"ATRIP",11277,0.974514404
"ATRN",8455,0.764365508
"ATRNL1",26033,0.688684862
"ATRX",546,1.182641076
"ATXN1",6310,0.968777144
"ATXN10",25814,0.497623616
"ATXN1L",342371,0.863945045
"ATXN2",6311,0.860459877
"ATXN2L",11273,1.087211414
"ATXN3",4287,0.997828285
"ATXN3L",92552,1.098875981
"ATXN7",6314,0.902093191
"ATXN7L1",222255,1.167574326
"ATXN7L2",127002,1.228981379
"ATXN7L3",56970,0.969102199
"ATXN8OS",6315,1.084606003
"AUH",549,0.438863123
"AUP1",550,0.683922081
"AURKA",6790,0.910644308
"AURKAIP1",54998,0.870042579
"AURKB",9212,0.956713604
"AURKC",6795,1.13951228
"AUTS2",26053,1.081361557
"AVEN",57099,0.793887968
"AVIL",10677,1.108689594
"AVL9",23080,0.877474877
"AVP",551,1.064840907
"AVPI1",60370,1.097060403
"AVPR1A",552,1.000518858
"AVPR1B",553,1.039780706
"AVPR2",554,0.974004488
"AXIN1",8312,1.251936142
"AXIN2",8313,1.047959717
"AXL",558,1.130891725
"AXUD1",64651,2.033250116
"AYP1p1",386608,1.204119306
"AZGP1",563,1.106397974
"AZGP1P1",646282,1.096498802
"AZI1",22994,0.881251849
"AZI2",64343,1.002629981
"AZIN1",51582,0.576987398
"AZU1",566,0.975306587
"B2M",567,0.806277967
"B3GALNT1",8706,0.795313294
"B3GALNT2",148789,0.935956351
"B3GALT1",8708,1.206770021
"B3GALT2",8707,0.730958946
"B3GALT4",8705,1.064671437
"B3GALT5",10317,0.945341214
"B3GALT6",126792,0.968567617
"B3GALTL",145173,0.917701862
"B3GAT1",27087,0.632904381
"B3GAT2",135152,0.919163603
"B3GAT3",26229,1.006351576
"B3GNT1",11041,0.61750913
"B3GNT2",10678,0.984026619
"B3GNT3",10331,1.050699107
"B3GNT4",79369,1.042112286
"B3GNT5",84002,1.008789182
"B3GNT6",192134,1.119154806
"B3GNT7",93010,1.147142789
"B3GNT8",374907,0.935173121
"B3GNT9",84752,1.030796816
"B3GNTL1",146712,0.940637467
"B4GALNT1",2583,0.761978482
"B4GALNT2",124872,1.011187453
"B4GALNT3",283358,1.027880043
"B4GALNT4",338707,1.042074933
"B4GALT1",2683,1.027612171
"B4GALT2",8704,0.990899302
"B4GALT3",8703,0.946675373
"B4GALT4",8702,0.852635534
"B4GALT5",9334,0.941570919
"B4GALT6",9331,0.793642422
"B4GALT7",11285,0.771788878
"B9D1",27077,0.879766024
"B9D2",80776,0.939182604
"BAALC",79870,0.500768971
"BAAT",570,0.886320941
"BACE1",23621,0.860902459
"BACE2",25825,1.376467539
"BACH1",571,1.09995814
"BACH2",60468,1.047236601
"BAD",572,0.907101053
"BAG1",573,0.727358333
"BAG2",9532,0.974022972
"BAG3",9531,1.424140787
"BAG4",9530,1.355384084
"BAG5",9529,0.780447022
"BAGE",574,0.969603111
"BAGE2",58508,1.191863494
"BAGE2",85317,1.191863494
"BAGE3",85316,1.173433427
"BAGE4",85319,1.21029356
"BAGE5",85318,1.173433427
"BAHCC1",57597,1.108325704
"BAHD1",22893,0.702532552
"BAI1",575,1.183394096
"BAI2",576,0.683047746
"BAI3",577,2.621383075
"BAIAP2",10458,1.05398636
"BAIAP2L1",55971,1.061341737
"BAIAP2L1",100128461,1.061341737
"BAIAP2L2",80115,0.886908245
"BAIAP3",8938,1.118011742
"BAK1",578,0.983527864
"BAMBI",25805,0.8888353
"BANF1",8815,1.262726507
"BANF2",140836,1.069187786
"BANK1",55024,1.080021799
"BANP",54971,0.91858833
"BAP1",8314,0.747809708
"BARD1",580,1.528170158
"BARHL1",56751,1.000492319
"BARX1",56033,1.079024687
"BARX2",8538,1.131580666
"BASP1",10409,0.697011053
"BAT1",7919,1.257868375
"BAT2",7916,1.080752624
"BAT2D1",23215,1.339566617
"BAT2L",84726,0.862494023
"BAT3",7917,0.800107688
"BAT4",7918,1.239383944
"BAT5",7920,0.835364376
"BATF",10538,1.120629819
"BATF2",116071,1.155148505
"BATF3",55509,0.869016921
"BAX",581,0.885079957
"BAZ1A",11177,1.219905165
"BAZ1B",9031,1.053428346
"BAZ2A",11176,1.065806096
"BAZ2B",29994,0.950360588
"BBC3",27113,1.076872716
"BBOX1",8424,0.543587923
"BBS1",582,0.987443309
"BBS10",79738,0.882204324
"BBS12",166379,0.628974431
"BBS2",583,0.444676416
"BBS4",585,1.28450218
"BBS5",129880,0.971509463
"BBS7",55212,0.856679048
"BBS9",27241,0.870805226
"BBX",56987,2.20155356
"BC036928",386758,0.869824083
"BCAM",4059,1.304347512
"BCAN",63827,1.082470006
"BCAP29",55973,1.019487853
"BCAP31",10134,0.454416735
"BCAR1",9564,0.910283175
"BCAR3",8412,1.08987933
"BCAR4",400500,0.904494196
"BCAS1",8537,1.062034585
"BCAS2",10286,0.444409581
"BCAS3",54828,0.797130641
"BCAS4",55653,0.868850824
"BCAT1",586,0.791326596
"BCAT2",587,1.198087546
"BCCIP",56647,0.604380295
"BCDIN3D",144233,0.818930234
"BCHE",590,1.044257705
"BCKDHA",593,1.226813228
"BCKDHB",594,0.849752936
"BCKDK",10295,0.777469913
"BCL10",8915,1.030337523
"BCL11A",53335,1.398931806
"BCL11B",64919,1.402445021
"BCL2",596,1.14110236
"BCL2A1",597,0.937820829
"BCL2L1",598,1.072978392
"BCL2L10",10017,0.99617207
"BCL2L11",10018,1.064827611
"BCL2L12",83596,1.047037697
"BCL2L13",23786,0.936802093
"BCL2L14",79370,1.062618572
"BCL2L15",440603,1.059602562
"BCL2L2",599,0.862185202
"BCL3",602,1.220708983
"BCL6",604,1.657099329
"BCL6B",255877,1.130258939
"BCL7A",605,1.264295175
"BCL7B",9275,0.858479181
"BCL7C",9274,0.996779019
"BCL8",606,1.085015072
"BCL9",607,1.015686257
"BCL9L",283149,1.566578576
"BCLAF1",9774,1.466010112
"BCMO1",53630,1.066610018
"BCO2",83875,1.136043599
"BCOR",54880,1.394745051
"BCORL1",63035,1.166666291
"BCORL2",286554,0.971713488
"BCR",613,0.782882596
"BCR",100133163,0.782882596
"BCS1L",617,0.591736255
"BDH1",622,0.893684603
"BDH2",56898,0.74157368
"BDKRB1",623,1.035621112
"BDKRB2",624,0.84190358
"BDNF",627,0.600951539
"BDNFOS",497258,1.003028079
"BDP1",55814,1.687225177
"BEAN",146227,1.038464686
"BECN1",8678,0.86401222
"BEGAIN",57596,1.106855997
"BEND2",139105,0.960802441
"BEND3",57673,0.733748721
"BEND4",389206,1.049054046
"BEND5",79656,0.622726333
"BEND6",221336,0.815142739
"BEND7",222389,1.062077208
"BEST1",7439,1.274810566
"BEST2",54831,1.089120722
"BEST3",144453,1.01248438
"BEST4",266675,0.967537072
"BET1",10282,0.650785125
"BET1L",51272,0.912141962
"BET3L",100128327,1.026239355
"BEX1",55859,0.736156579
"BEX2",84707,0.817113344
"BEX4",56271,0.359782269
"BEX5",340542,0.679293763
"BEYLA",497634,1.061598891
"BFAR",51283,1.452416242
"BFSP1",631,0.910659619
"BFSP2",8419,1.006465396
"BGLAP",632,1.071015705
"BGN",633,1.338441726
"BHLHB9",80823,0.810295362
"BHLHE22",27319,1.545833712
"BHLHE23",128408,1.046557738
"BHLHE40",8553,1.032624917
"BHLHE41",79365,1.188056597
"BHMT",635,0.990705917
"BHMT2",23743,1.084547192
"BIC",114614,0.938763801
"BICC1",80114,1.103956636
"BICD1",636,1.386229623
"BICD2",23299,1.326021609
"BID",637,0.885318311
"BIK",638,0.889616705
"BIN1",274,0.520281376
"BIN2",51411,1.242709963
"BIN3",55909,0.921329349
"BIRC2",329,0.860700822
"BIRC3",330,0.854740864
"BIRC5",332,1.145309371
"BIRC6",57448,0.666543703
"BIRC7",79444,1.099037684
"BIVM",54841,0.945628859
"BLCAP",10904,0.543241625
"BLID",414899,1.1181585
"BLK",640,0.982590157
"BLM",641,1.254715273
"BLMH",642,0.741897253
"BLNK",29760,0.761927766
"BLOC1S1",2647,0.699375427
"BLOC1S2",282991,0.669136485
"BLOC1S3",388552,1.062883866
"BLVRA",644,0.899634232
"BLVRB",645,0.576482126
"BLZF1",8548,0.985793686
"BMF",90427,1.247588858
"BMI1",648,1.239778058
"BMP1",649,1.174027527
"BMP10",27302,1.131679469
"BMP15",9210,1.016574385
"BMP2",650,1.002285861
"BMP2K",55589,1.094597205
"BMP3",651,0.991415
"BMP4",652,1.262494315
"BMP5",653,0.955100425
"BMP6",654,1.025308737
"BMP7",655,1.218356274
"BMP8A",353500,1.175739624
"BMP8B",656,0.991893238
"BMPER",168667,0.924156315
"BMPR1A",657,1.202275945
"BMPR1B",658,1.277696284
"BMPR2",659,0.913285761
"BMS1",9790,0.58734596
"BMS1P5",399761,1.267610138
"BMX",660,1.149446343
"BNC1",646,1.095768472
"BNC2",54796,1.014080049
"BNIP1",662,0.767329416
"BNIP2",663,0.987217991
"BNIP3",664,0.91038028
"BNIP3L",665,1.178850398
"BNIPL",149428,1.019760517
"BOC",91653,1.17900197
"BOK",666,1.144277424
"BOLA1",51027,0.760478744
"BOLA2",440354,0.8972888
"BOLA2",552900,0.8972888
"BOLA2B",654483,0.938519009
"BOLA3",388962,0.808660827
"BOLL",66037,1.095749939
"BOP1",23246,0.895085599
"BPA-1",100131534,0.924075211
"BPESC1",60467,0.901150412
"BPGM",669,0.450785656
"BPHL",670,0.813156561
"BPI",671,1.069383427
"BPIL1",80341,1.073048332
"BPIL2",254240,1.09396756
"BPIL3",128859,1.04692541
"BPNT1",10380,1.003377753
"BPTF",2186,1.152071117
"BPY2",9083,1.182154367
"BRAF",673,1.041127236
"BRAF",57670,1.041127236
"BRAP",8315,1.028015084
"BRCA1",672,1.065369768
"BRCA2",675,0.978522328
"BRCC3",79184,1.036968966
"BRD1",23774,0.775748441
"BRD2",6046,1.291129296
"BRD3",8019,0.929001005
"BRD4",23476,1.275941773
"BRD7",29117,1.241140144
"BRD7P3",23629,1.041576721
"BRD8",10902,1.1318777
"BRD9",65980,0.440980118
"BRDT",676,1.022979668
"BRE",9577,0.912732287
"BREA2",286076,1.007232929
"BRF1",2972,1.026954066
"BRF2",55290,0.744660472
"BRI3",25798,1.196633741
"BRI3BP",140707,1.067220335
"BRIP1",83990,0.941399163
"BRMS1",25855,0.937368325
"BRMS1L",84312,0.732758224
"BRP44",25874,0.606827566
"BRP44L",51660,0.945858545
"BRPF1",7862,1.378401197
"BRPF3",27154,1.003426601
"BRS3",680,1.019058664
"BRSK1",84446,1.275681272
"BRSK2",9024,1.180905881
"BRUNOL4",56853,1.315363564
"BRUNOL5",60680,1.498209916
"BRUNOL6",60677,0.681622342
"BRWD1",54014,0.83204127
"BRWD2",55717,1.622322462
"BRWD3",254065,1.160492399
"BSCL2",26580,0.329306455
"BSDC1",55108,0.918457543
"BSG",682,0.818840006
"BSN",8927,0.539728986
"BSND",7809,1.109872967
"BSPRY",54836,1.120989124
"BST1",683,0.950528951
"BST2",684,0.823249568
"BTAF1",9044,0.997087475
"BTBD1",53339,0.737762291
"BTBD10",84280,0.488894025
"BTBD11",121551,0.942938067
"BTBD12",84464,1.220261772
"BTBD16",118663,1.006440702
"BTBD17",388419,1.014027893
"BTBD2",55643,1.03650358
"BTBD3",22903,0.662451071
"BTBD6",90135,0.962498254
"BTBD7",55727,1.216019906
"BTBD8",284697,0.968337278
"BTBD9",114781,1.066458015
"BTC",685,0.940446242
"BTD",686,0.983752154
"BTF3",689,0.772317969
"BTF3L1",690,1.023920712
"BTF3L4",91408,0.716846347
"BTG1",694,0.936087344
"BTG2",7832,1.05730955
"BTG3",10950,0.843896068
"BTG4",54766,1.081006364
"BTK",695,0.956682665
"BTLA",151888,1.030583777
"BTN1A1",696,0.953297084
"BTN2A1",11120,0.642992744
"BTN2A2",10385,0.987461422
"BTN2A3",54718,1.114439201
"BTN3A1",11119,1.104769991
"BTN3A2",10384,0.92460427
"BTN3A2",11118,0.92460427
"BTN3A3",10384,0.74483377
"BTN3A3",11118,0.74483377
"BTNL2",56244,1.130996522
"BTNL3",10917,1.198145251
"BTNL8",653117,1.367683496
"BTNL9",153579,1.121776505
"BTRC",8945,0.90858591
"BUB1",699,1.034579537
"BUB1B",701,0.926311446
"BUB3",9184,0.806761927
"BUD13",84811,0.531695453
"BUD31",8896,0.722911114
"BVES",11149,1.052417384
"BXDC1",84154,0.817879771
"BXDC2",55299,0.839633421
"BXDC5",80135,0.852739272
"BYSL",705,0.923020816
"BZRAP1",9256,0.96914843
"BZRPL1",222642,1.082864276
"BZW1",9689,0.584396997
"BZW2",28969,0.755235111
"C10orf10",11067,0.92143369
"C10orf103",414245,1.029987412
"C10orf104",119504,1.279769592
"C10orf107",219621,1.036538005
"C10orf108",414235,0.988450144
"C10orf11",83938,1.270842724
"C10orf110",55853,0.73622607
"C10orf113",387638,1.015764859
"C10orf114",399726,1.29408955
"C10orf116",10974,1.098368111
"C10orf118",55088,1.530435654
"C10orf119",79892,0.955077388
"C10orf12",26148,1.048032199
"C10orf122",387718,0.993863664
"C10orf125",282969,1.077804551
"C10orf126",283080,1.028168683
"C10orf128",170371,1.007424063
"C10orf136",414260,0.890695321
"C10orf137",26098,0.8314567
"C10orf140",387640,0.917750415
"C10orf141",642938,0.961526752
"C10orf18",54906,0.81344491
"C10orf2",56652,0.914155915
"C10orf25",220979,1.451982196
"C10orf26",54838,0.907398287
"C10orf27",219793,1.203395779
"C10orf28",27291,0.938321152
"C10orf31",414196,1.07384578
"C10orf32",119032,0.656408423
"C10orf33",84795,1.238856352
"C10orf35",219738,0.472190846
"C10orf4",118924,0.758673532
"C10orf40",283025,1.037668188
"C10orf41",100131213,1.238041168
"C10orf44",414201,0.990589016
"C10orf46",143384,1.000707555
"C10orf47",254427,1.08544077
"C10orf49",221044,1.194790222
"C10orf51",387644,1.253954619
"C10orf53",282966,1.096685683
"C10orf54",64115,1.227219827
"C10orf55",414236,0.880670788
"C10orf57",80195,0.794409852
"C10orf58",84293,0.77319384
"C10orf59",55328,0.964029195
"C10orf62",414157,0.988266662
"C10orf63",219670,0.856704571
"C10orf65",112817,1.036858534
"C10orf67",256815,1.15674701
"C10orf68",79741,1.10805249
"C10orf71",100130757,1.187974615
"C10orf72",196740,0.999370342
"C10orf75",90271,1.06677625
"C10orf76",79591,0.911491814
"C10orf78",119392,0.90639936
"C10orf79",80217,0.977561314
"C10orf81",79949,1.029308984
"C10orf82",143379,1.440380123
"C10orf84",63877,1.161886821
"C10orf85",404216,1.688379337
"C10orf88",80007,0.682417738
"C10orf90",118611,1.102061946
"C10orf91",170393,1.206779524
"C10orf92",54777,1.452120621
